0,422.22,0,0
0.005227089,422.22,0,0
0.009073257,422.22,0,0
0.01246262,422.22,0,0
0.01576042,422.22,0,0
0.01908016,422.22,0,0
0.022542,422.22,0,0
0.02577972,422.22,0,0
0.02907753,422.22,0,0
0.03314304,422.22,0,0
0.03650761,422.22,0,0
0.03976059,422.22,0,0
0.04304409,422.22,0,0
0.04659176,422.22,0,0
0.04984283,422.22,0,0
0.05322647,422.22,0,0
0.05665302,422.22,0,0
0.06002903,422.22,0,0
0.06348801,422.22,0,0
0.06679535,422.22,0,0
0.07015038,422.22,0,0
0.07399368,422.22,0,0
0.07756233,422.22,0,0
0.08098316,422.22,0,0
0.08436871,422.22,0,0
0.0876894,422.22,0,0
0.09091759,422.22,0,0
0.09416008,422.22,0,0
0.09775734,422.22,0,0
0.1011124,422.22,0,0
0.1045351,422.22,0,0
0.1080322,422.22,0,0
0.1114779,422.22,0,0
0.1147909,422.22,0,0
0.1181107,422.22,0,0
0.1216278,422.22,0,0
0.1249857,422.22,0,0
0.1284084,422.22,0,0
0.1318378,422.22,0,0
0.1350307,422.22,0,0
0.1385145,422.22,0,0
0.1417484,422.22,0,0
0.1450262,422.22,0,0
0.1483641,422.22,0,0
0.1516685,422.22,0,0
0.1549053,422.22,0,0
0.1581945,422.22,0,0
0.1617355,422.22,0,0
0.165123,422.22,0,0
0.1685591,422.22,0,0
0.1720266,422.22,0,0
0.1754513,422.22,0,0
0.1787786,422.22,0,0
0.1821175,422.22,0,0
0.1854906,422.22,0,0
0.1887026,422.22,0,0
0.1920271,422.22,0,0
0.1954079,422.22,0,0
0.1987839,422.22,0,0
0.2020502,422.22,0,0
0.205596,422.22,0,0
0.2088737,422.22,0,0
0.2121716,422.22,0,0
0.2159605,422.22,0,0
0.2193565,422.22,0,0
0.222724,422.22,0,0
0.2260275,422.22,0,0
0.2294407,422.22,0,0
0.2326927,422.22,0,0
0.2363071,422.22,0,0
0.2396955,422.22,0,0
0.2428799,422.22,0,0
0.2461672,422.22,0,0
0.2495537,422.22,0,0
0.2528658,422.22,0,0
0.2561998,422.22,0,0
0.2596216,422.22,0,0
0.2628698,422.22,0,0
0.2661095,422.22,0,0
0.269454,422.22,0,0
0.273078,422.22,0,0
0.2765226,422.22,0,0
0.2801552,422.22,0,0
0.2836599,422.22,0,0
0.2869434,422.22,0,0
0.2902355,422.22,0,0
0.2936926,422.22,0,0
0.297061,422.22,0,0
0.3005829,422.22,0,0
0.3041048,422.22,0,0
0.307538,422.22,0,0
0.3109264,422.22,0,0
0.3141518,422.22,0,0
0.3175964,422.22,0,0
0.3212748,422.22,0,0
0.3247156,422.22,0,0
0.3283052,422.22,0,0
0.3316965,422.22,0,0
0.3353128,422.22,0,0
0.3387308,422.22,0,0
0.3420076,422.22,0,0
0.3453341,422.22,0,0
0.3485603,422.22,0,0
0.3519573,422.22,0,0
0.3554745,422.22,0,0
0.3588648,422.22,0,0
0.3620615,422.22,0,0
0.3655205,422.22,0,0
0.3686705,422.22,0,0
0.3720846,422.22,0,0
0.3754749,422.22,0,0
0.3787136,422.22,0,0
0.3822021,422.22,0,0
0.3855495,422.22,0,0
0.3888359,422.22,0,0
0.3921776,422.22,0,0
0.3957272,422.22,0,0
0.3994179,422.22,0,0
0.4028311,422.22,0,0
0.4065514,422.22,0,0
0.4100542,422.22,0,0
0.4135027,422.22,0,0
0.4168749,422.22,0,0
0.4201078,422.22,0,0
0.4234324,422.22,0,0
0.4268131,422.22,0,0
0.430234,422.22,0,0
0.4336786,422.22,0,0
0.4369917,422.22,0,0
0.4404774,422.22,0,0
0.4436951,422.22,0,0
0.4470825,422.22,0,0
0.4505281,422.22,0,0
0.4537735,422.22,0,0
0.4571295,422.22,0,0
0.4605732,422.22,0,0
0.4640026,422.22,0,0
0.4677582,422.22,0,0
0.4709291,422.22,0,0
0.4742422,422.22,0,0
0.4776926,422.22,0,0
0.4811459,422.22,0,0
0.4846258,422.22,0,0
0.4879093,422.22,0,0
0.4912262,422.22,0,0
0.4946251,422.22,0,0
0.4979534,422.22,0,0
0.5015755,422.22,0,0
0.504878,422.22,0,0
0.5081301,422.22,0,0
0.5118437,422.22,0,0
0.5151138,422.22,0,0
0.5188227,422.22,0,0
0.5220909,422.22,0,0
0.5254078,422.22,0,0
0.5286541,422.22,0,0
0.5319824,422.22,0,0
0.5354404,422.22,0,0
0.5386505,422.22,0,0
0.5419168,422.22,0,0
0.5451717,422.22,0,0
0.5487642,422.22,0,0
0.5524101,422.22,0,0
0.5558376,422.22,0,0
0.5592327,422.22,0,0
0.5625811,422.22,0,0
0.5659399,422.22,0,0
0.5691805,422.22,0,0
0.5725756,422.22,0,0
0.5758696,422.22,0,0
0.5793371,422.22,0,0
0.5827112,422.22,0,0
0.5859861,422.22,0,0
0.5894814,422.22,0,0
0.5926428,422.22,0,0
0.5958776,422.22,0,0
0.5992451,422.22,0,0
0.6027155,422.22,0,0
0.6059837,422.22,0,0
0.6093693,422.22,0,0
0.6126919,422.22,0,0
0.616025,422.22,0,0
0.6194363,422.22,0,0
0.6227798,422.22,0,0
0.6260748,422.22,0,0
0.6294317,422.22,0,0
0.6328259,422.22,0,0
0.6361427,422.22,0,0
0.6395369,422.22,0,0
0.6428461,422.22,0,0
0.6462297,422.22,0,0
0.6496582,422.22,0,0
0.6529512,422.22,0,0
0.6564054,422.22,0,0
0.6597099,422.22,0,0
0.6630859,422.22,0,0
0.6665144,422.22,0,0
0.6699572,422.22,0,0
0.6734791,422.22,0,0
0.6767864,422.22,0,0
0.68011,422.22,0,0
0.6836061,422.22,0,0
0.6869488,422.22,0,0
0.6904306,422.22,0,0
0.6937075,422.22,0,0
0.6970444,422.22,0,0
0.7004452,422.22,0,0
0.7037153,422.22,0,0
0.7074099,422.22,0,0
0.7108622,422.22,0,0
0.7142124,422.22,0,0
0.7176123,422.22,0,0
0.7209969,422.22,0,0
0.7243204,422.22,0,0
0.7276936,422.22,0,0
0.7309494,422.22,0,0
0.7347984,422.22,0,0
0.7380972,422.22,0,0
0.7415075,422.22,0,0
0.744729,422.22,0,0
0.7480831,422.22,0,0
0.7515087,422.22,0,0
0.754797,422.22,0,0
0.757987,422.22,0,0
0.7614202,422.22,0,0
0.7648649,422.22,0,0
0.768589,422.22,0,0
0.7721767,422.22,0,0
0.7755976,422.22,0,0
0.7788744,422.22,0,0
0.7822485,422.22,0,0
0.7858143,422.22,0,0
0.7891808,422.22,0,0
0.7926741,422.22,0,0
0.7959671,422.22,0,0
0.7996321,422.22,0,0
0.8029404,422.22,0,0
0.8062201,422.22,0,0
0.8096466,422.22,0,0
0.8128414,422.22,0,0
0.8163261,422.22,0,0
0.8197374,422.22,0,0
0.8233509,422.22,0,0
0.8267937,422.22,0,0
0.8302984,422.22,0,0
0.8336563,422.22,0,0
0.8369465,422.22,0,0
0.8403664,422.22,0,0
0.8436804,422.22,0,0
0.8470869,422.22,0,0
0.8504772,422.22,0,0
0.8537054,422.22,0,0
0.8570681,422.22,0,0
0.8604422,422.22,0,0
0.8637915,422.22,0,0
0.8669834,422.22,0,0
0.8705502,422.22,0,0
0.8739901,422.22,0,0
0.877532,422.22,0,0
0.8808775,422.22,0,0
0.8842287,422.22,0,0
0.8876715,422.22,0,0
0.890955,422.22,0,0
0.8946533,422.22,0,0
0.8981361,422.22,0,0
0.9014912,422.22,0,0
0.9049063,422.22,0,0
0.908227,422.22,0,0
0.9116669,422.22,0,0
0.9149542,422.22,0,0
0.9184008,422.22,0,0
0.9218044,422.22,0,0
0.9250851,422.22,0,0
0.9285059,422.22,0,0
0.9318419,422.22,0,0
0.935113,422.22,0,0
0.9385757,422.22,0,0
0.9417887,422.22,0,0
0.9450312,422.22,0,0
0.9488516,422.22,0,0
0.9523153,422.22,0,0
0.955946,422.22,0,0
0.959384,422.22,0,0
0.9626665,422.22,0,0
0.9659796,422.22,0,0
0.9694319,422.22,0,0
0.9726954,422.22,0,0
0.9759912,422.22,0,0
0.9794502,422.22,0,0
0.9827452,422.22,0,0
0.9859924,422.22,0,0
0.9895058,422.22,0,0
0.992795,422.22,0,0
0.9960508,422.22,0,0
0.9994192,422.22,0,0
1.003116,422.22,0,0
1.006985,422.22,0,0
1.010437,422.22,0,0
1.013764,422.22,0,0
1.017091,422.22,0,0
1.020846,422.22,0,0
1.024257,422.22,0,0
1.027828,422.22,0,0
1.031264,422.22,0,0
1.034632,422.22,0,0
1.037876,422.22,0,0
1.04123,422.22,0,0
1.044663,422.22,0,0
1.048002,422.22,0,0
1.051418,422.22,0,0
1.054699,422.22,0,0
1.05805,422.22,0,0
1.061448,422.22,0,0
1.06475,422.22,0,0
1.06834,422.22,0,0
1.071984,422.22,0,0
1.075352,422.22,0,0
1.078758,422.22,0,0
1.082063,422.22,0,0
1.085464,422.22,0,0
1.088758,422.22,0,0
1.092058,422.22,0,0
1.095522,422.22,0,0
1.098963,422.22,0,0
1.102452,422.22,0,0
1.105723,422.22,0,0
1.109094,422.22,0,0
1.112672,422.22,0,0
1.116345,422.22,0,0
1.119874,422.22,0,0
1.123137,422.22,0,0
1.126581,422.22,0,0
1.130095,422.22,0,0
1.133588,422.22,0,0
1.136887,422.22,0,0
1.140255,422.22,0,0
1.143628,422.22,0,0
1.146842,422.22,0,0
1.150143,422.22,0,0
1.153507,422.22,0,0
1.156722,422.22,0,0
1.160003,422.22,0,0
1.163362,422.22,0,0
1.166689,422.22,0,0
1.169979,422.22,0,0
1.173418,422.22,0,0
1.176752,422.22,0,0
1.180097,422.22,0,0
1.183569,422.22,0,0
1.186852,422.22,0,0
1.190177,422.22,0,0
1.1939,422.22,0,0
1.197264,422.22,0,0
1.20072,422.22,0,0
1.203883,422.22,0,0
1.207126,422.22,0,0
1.210567,422.22,0,0
1.213981,422.22,0,0
1.217434,422.22,0,0
1.220675,422.22,0,0
1.224005,422.22,0,0
1.227513,422.22,0,0
1.230953,422.22,0,0
1.234412,422.22,0,0
1.23782,422.22,0,0
1.241082,422.22,0,0
1.244448,422.22,0,0
1.247846,422.22,0,0
1.251113,422.22,0,0
1.254523,422.22,0,0
1.257837,422.22,0,0
1.26116,422.22,0,0
1.264614,422.22,0,0
1.267978,422.22,0,0
1.271464,422.22,0,0
1.274755,422.22,0,0
1.277981,422.22,0,0
1.2815,422.22,0,0
1.284786,422.22,0,0
1.288177,422.22,0,0
1.291587,422.22,0,0
1.294876,422.22,0,0
1.298239,422.22,0,0
1.301701,422.22,0,0
1.305063,422.22,0,0
1.308393,422.22,0,0
1.31225,422.22,0,0
1.315782,422.22,0,0
1.319034,422.22,0,0
1.322433,422.22,0,0
1.325835,422.22,0,0
1.329105,422.22,0,0
1.332869,422.22,0,0
1.336126,422.22,0,0
1.339705,422.22,0,0
1.343056,422.22,0,0
1.346489,422.22,0,0
1.349729,422.22,0,0
1.353016,422.22,0,0
1.356497,422.22,0,0
1.359777,422.22,0,0
1.363279,422.22,0,0
1.366764,422.22,0,0
1.370025,422.22,0,0
1.373508,422.22,0,0
1.376874,422.22,0,0
1.380216,422.22,0,0
1.383701,422.22,0,0
1.386927,422.22,0,0
1.390141,422.22,0,0
1.393512,422.22,0,0
1.396948,422.22,0,0
1.400367,422.22,0,0
1.403788,422.22,0,0
1.407484,422.22,0,0
1.410915,422.22,0,0
1.414227,422.22,0,0
1.417768,422.22,0,0
1.421051,422.22,0,0
1.424571,422.22,0,0
1.42778,422.22,0,0
1.431024,422.22,0,0
1.434481,422.22,0,0
1.437866,422.22,0,0
1.441145,422.22,0,0
1.444513,422.22,0,0
1.4479,422.22,0,0
1.451128,422.22,0,0
1.454541,422.22,0,0
1.457816,422.22,0,0
1.461095,422.22,0,0
1.464549,422.22,0,0
1.467845,422.22,0,0
